title,Lat,Long,Date
@jimmymackin at least it is not #ebola.. I hope #WaterCooler,15.138908083072108,4.709661196695,01/10/2014 04:37 AM
RT @AJConsiderThis: Was the panic over #Ebola more virulent than the disease? http://t.co/LINv5xsMsm @VUMChealth\'s Dr. William Schaffner jo…,12.756682142491474,4.790412931372352,01/10/2014 03:48 AM
Facebook to encourage users to donate to Ebola fight   http://t.co/1Jb8umF0i4  #ebola #facebook #theredcross,11.213619528652652,0.4197773110051233,01/09/2014 09:40 PM
RT @BK00023: @morrislaw he is with the #Ebola Czar,13.113727462156469,0.21534076941364377,01/09/2014 12:42 PM
Mali confirms its second and third #Ebola deaths http://t.co/m0BjIUpNOI http://t.co/EcOlg6uL4e,12.070674060658117,3.107859448366638,01/09/2014 10:30 PM
"@abronxchick @DaleMoss2 not only should they have sent him home, they Should of sent his #ebola ass ass back HOME TO AFRICA! FOH",15.719008632121255,1.944694945456523,01/09/2014 08:58 AM
#Ebola Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/644IYqazNJ *MORE @EI_Ebola http://t.co/1PxKZpcWYg,12.575240766866509,2.1830810848052824,01/09/2014 02:34 AM
RT @AlaOG: Listen to Anne Bennett @HirondelleUSA on fear and mistrust during the ebola epidemic in Africa http://t.co/uxNwMds5m3 @hirondell…,11.258299281515704,0.6892004784916921,01/10/2014 02:29 AM
Kinda hope the #EbolaCrisis wipes out humanity #Ebola,14.516583217029723,5.3709851101418815,01/10/2014 12:03 AM
RT @qldnursesunion: Earlier today Australian nurses spoke with Liberian Ebola workers on the frontline. #g20 #ebola #oznurses #qldpol http:…,12.132720635272936,1.455258950061457,01/09/2014 11:06 PM
"\""@WorkoutHumor: This deserves endless RT’s http://t.co/TWgD6jOyK8\"" #Ebola",11.882819465717438,4.354180461769443,01/08/2014 02:42 PM
"RT @TheTakeaway: There are a number of conspiracy theories in W. Africa about #Ebola,  says @hirondelleus. Fear is hard to fight. http://t.…",13.199634938391503,2.6212122844860817,01/09/2014 05:42 AM
Was the panic over #Ebola more virulent than the disease? http://t.co/LINv5xsMsm @VUMChealth\'s Dr. William Schaffner joins @AMoraTV tonight,10.998265585680864,4.88052833704142,01/09/2014 04:05 PM
#Ebola US veterinary group issues guidelines for handling Ebola exposure in pets - Xinhua http://t.co/C7FRdMWWyB,12.969691917535865,3.067574902117767,01/10/2014 04:09 AM
"More than 5,000 #Ebola deaths, says WHO http://t.co/TzBOekydeK via @YahooNews #SierraLeon #Liberia #CDC #WestAfrica #ThomasEricDuncan",10.652188622630714,3.402968437075417,01/09/2014 09:20 AM
RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),12.892589626864956,3.3247551387478618,01/08/2014 07:08 PM
@RocketsManJoel @Rags2Rockets cuz I get stupid i mean outrageous stay away if ur contagious! #Ebola,14.739680594806277,1.4590814305448094,01/09/2014 06:07 AM
@abronxchick @DaleMoss2 wait what!!!! The hospital should be suing THEM!!!! He shouldn\'t have brought his #ebola ass to America,13.21756553122567,-0.08842947301623383,01/08/2014 07:13 PM
"Sierra Leone Ship docks in #florida Cape Canaveral some sightseeing in and fun, would you like to meet them too? #ksc #Ebola #SierraLeone",13.954837499402668,-0.17503823944615382,01/10/2014 01:31 AM
RT @Int_Travelers: RT @JubileeUSA: Huge News: US asks #IMF to cancel debt for countries dealing with #Ebola. http://t.co/nYnCsVc1m1 @Eric_L…,11.685807908736919,2.010393846553192,01/08/2014 06:52 PM
RT @Peepsqueak: US nurses strike over insufficient #Ebola protections | rt #news http://t.co/CmFXQc9n7C,16.105007725957734,3.9097339262591397,01/10/2014 02:48 AM
"RT @Laurie_Garrett: Today @UNDP took over payroll at #Liberia MinHlth. Some got paid for 1st time in 3 mos, but I know 2 #Ebola staff got 1…",14.087306816228732,-0.37449454976510665,01/08/2014 06:20 PM
Ebola fight to be a top topic for Congress http://t.co/285XhUGHLJ #ebola,14.137532491316438,4.063684784954405,01/09/2014 04:58 AM
Mali races to head off Ebola outbreak after second death http://t.co/Q74XtkNGkO #ebola,13.761368977640362,0.9561815911104177,01/10/2014 04:03 AM
Band Aid song Do They Know Its Christmas? re-recorded for Ebola cause http://t.co/bITeGx1bvw #ebola,11.65366961139723,4.046246495764368,01/10/2014 12:52 AM
RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),13.750051055413357,3.8198612186654612,01/08/2014 11:22 PM
RT @SandroDemaio: Our PM talks about #Ebola &amp; building the economy - missing the biggest issues of #NCDs &amp; economic inequality! #H20MELB #a…,14.251566792074463,4.798261408298742,01/08/2014 02:22 PM
RT @EbolaOutbreakUS: #Ebola is in #Florida  RT PLEASE THANKS! #florida is monitoring 9 people for #ebola in #florida! http://t.co/HmI3GzKD5q,13.055688165613802,1.6002132575630679,01/09/2014 11:01 AM
RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),14.391522631463507,4.778109369806558,01/09/2014 11:36 PM
"RT @ftcomment: \""We need the WHO more than ever - starving it of funds is reckless\"" - Lawrence Summers (@LHSummers) http://t.co/n4QSTRFsQg #…",12.393111184267537,-0.08447978134617706,01/10/2014 12:23 AM
"RT fml_katie: RT SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affec... http://t.co/xEaEiM9Gvx",11.095914202357289,4.615108955757971,01/09/2014 10:43 PM
RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),12.847971191881747,0.11502946537580705,01/09/2014 11:06 PM
RT @YourAnonGlobal: #US nurses strike over insufficient #Ebola protections http://t.co/mYv6Aget3r http://t.co/GMGV5KtPVg,12.99388076718761,4.300375512494697,01/09/2014 08:55 PM
RT GODRUS: RT Potrblog: It appears #Obama flew an #IllegalImmigrant #African #Ebola Victim To #USA from #Maspalo... http://t.co/CtGUK6SlNr,11.375015890206496,-0.07949667069567568,01/09/2014 04:36 AM
#Disney #JustinBieber ROLL ONE TO THIS SONG!! VERY RARE VISUALZ OMG WOW #NewToronto https://t.co/pDX2AVK3wz #Frozen #Ebola,13.612707505782943,2.318740267567186,01/09/2014 10:25 AM
Most detailed report on new #Ebola cases in #Mali. Imam traveled a lot sick before he died and still traveled on dead http://t.co/Ezwxbuzypl,11.915368686871092,-0.4498472624431491,01/09/2014 09:13 AM
RT @eAsiaMediaHub: @StateDeptSpox Psaki: We welcome #Japan’s ... additional $100 million contribution to the response to the #Ebola crisis …,11.17143327299907,3.388597778400725,01/09/2014 09:14 AM
"RT @Potrblog: Late Saturday night, #HealthDept notified media outlets that a person with \""some risk\"" for #Ebola is in #Charlottehttp://t.…",12.115552355651477,-0.004342567346636628,01/09/2014 04:20 AM
RT @Barbi_Twins: Hendry Co defends #monkey breeding lab negligence including #Ebola-Typical&gt;govt protects biz over bodies @JVM @ALDF http:/…,15.29845761560194,2.0926826978630686,01/09/2014 08:58 AM
RT @UN: Stopping #Ebola as fast as possible is #1 priority - @UNMEER\'s @UNBanbury on #EbolaResponse http://t.co/oL7D5eySMw http://t.co/jSu0…,12.8442250964089,4.46216802329144,01/09/2014 06:18 PM
"RT @EminemsRevenge: @MotherJones #Ebola, #Darfut, #BringBackOurGirls?? GREAT hashtags for a RT?",14.386337079116377,0.5456275609651577,01/10/2014 03:20 AM
"RT @neva9257: So actually, the government keeping serums under wraps is pretty similar to the current #Ebola outbreak.",12.092966244660783,1.229572484412611,01/08/2014 02:57 PM
"RT @RT_com: #Ebola death toll surpasses 5,000 - WHO http://t.co/vdsIIjJoQE http://t.co/NvufkGGuCm",16.365036888535307,1.5623497469137186,01/08/2014 11:44 PM
"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",14.459104590336628,3.897951749012856,01/09/2014 07:45 PM
RT @Potrblog: It appears #Obama flew an #IllegalImmigrant #African #Ebola Victim To #USA from #Maspalomashttps://t.co/wemnyMeEG6 http://t…,16.068912086622113,4.296912278448274,01/09/2014 01:22 PM
RT @ChannelNewsAsia: New Zealand police rule out presence of #Ebola in one of three vials found in mailboxes http://t.co/vV7uxDOlBz http://…,12.022641279318705,3.4453467804530113,01/08/2014 06:06 PM
"RT @Laurie_Garrett: Today @UNDP took over payroll at #Liberia MinHlth. Some got paid for 1st time in 3 mos, but I know 2 #Ebola staff got 1…",14.409758945623649,0.2032096169272286,01/09/2014 01:23 AM
#ecology Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/oqUmUiMb6l *MORE @EI_Ebola http://t.co/e8vTvwDFJD,13.771708448583087,4.714917649458877,01/08/2014 07:58 PM
RT @wessmith123: The U.S. is now #Ebola Free! Fox must be FREAKING OUT! #UniteBlue #TNTweeters #LibCrib http://t.co/GmjcPnGgid http://t.co/…,12.616892407839279,2.9883695910678663,01/08/2014 03:32 PM
RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,10.77557381213359,0.1912061260136868,01/08/2014 11:49 PM
Mali reports 2 new #Ebola deaths in capital http://t.co/okubSNH7VM http://t.co/KrnPmFptjW,11.47942154026791,3.6176713413848303,01/09/2014 02:24 PM
RT @GSK: ‘The fight against #Ebola needs big pharma on board’ @wellcometrust article in @FT: http://t.co/Nt9n5qB9ZU (subscription req.),16.2930981155001,0.78795682495058,01/09/2014 11:58 AM
@morrislaw he is with the #Ebola Czar,13.241622475519767,-0.2508827717533695,01/08/2014 05:11 PM
"\""@AJENews: Dozens placed in quarantine in Mali after a 25-year-old nurse dies from #Ebola  http://t.co/JnqC2uoSRT\"",""\""@AJENews: Dozens placed in quarantine in Mali after a 25-year-old nurse dies from #Ebola  http://t.co/JnqC2uoSRT\"",""Twitter for Android",11.684881195987712,1.4335728621193424,01/08/2014 09:32 PM
"So actually, the government keeping serums under wraps is pretty similar to the current #Ebola outbreak.",10.606267415587826,5.38811270555114,01/09/2014 11:38 PM
RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,14.354803680014523,1.3727967910424534,01/09/2014 01:46 PM
Unsafe burial practices are a major cause of new #Ebola cases in Sierra Leone. This week\'s #EbolaBigIdea is SAFE BURIALS SAVE LIVES,16.458384913388485,2.621467829247851,01/09/2014 05:46 PM
RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,14.474317633551863,4.542852653599188,01/09/2014 11:32 AM
😹😹😹😹 #Ebola scared tf out of the little boy 🙈🙈🙀🙀🙀😿😿 https://t.co/QDpmIfN82f,13.92165140744888,3.923466587653051,01/08/2014 03:01 PM
St Vincent carnival preparations will not be affected by #Ebola | Caribbean News Now http://t.co/dcxGrALtnB via @caribnewsnow,13.03969544852895,3.7787825580788814,01/09/2014 05:42 PM
Ebola False Flag Conspiracy FULLY Exposed! Complete Compilation: http://t.co/mCuxqM2fKn #ebola #false #flag #new #world #order #NWO,15.692311032680866,0.2406209550439966,01/09/2014 11:28 PM
RT @ChannelNewsAsia: New Zealand police rule out presence of #Ebola in one of three vials found in mailboxes http://t.co/vV7uxDOlBz http://…,15.772846892006983,0.7694430350798367,01/09/2014 09:28 AM
RT @Barbi_Twins: Hendry Co defends #monkey breeding lab negligence including #Ebola-Typical&gt;govt protects biz over bodies @JVM @ALDF http:/…,16.114488676196558,2.465879749374133,01/09/2014 02:46 AM
Joining us in Cape Town for #ASLM2014 this month? Special sessions on #Ebola and many other public health priorities http://t.co/uoVLbi3Gu2,12.12408558189469,3.7485798731706526,01/08/2014 01:37 PM
RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),10.91419114476551,4.563210911859081,01/09/2014 10:44 PM
RT @Barbi_Twins: Hendry Co defends #monkey breeding lab negligence including #Ebola-Typical&gt;govt protects biz over bodies @JVM @ALDF http:/…,13.352752982145962,1.3405930956444088,01/09/2014 07:03 AM
RT @Barbi_Twins: Hendry Co defends #monkey breeding lab negligence including #Ebola-Typical&gt;govt protects biz over bodies @JVM @ALDF http:/…,12.44212129793819,-0.07384154480032556,01/09/2014 09:45 AM
"RT @ColumbiaSIPA: China needs to spend more to combat #Ebola in Africa, writes @prabhjotsinghNY: @USATODAY http://t.co/Fp5TYkOPsq",13.818149871591862,-0.5326303649687265,01/09/2014 08:37 AM
Could you walk thru an #Ebola ward w/o catching the virus?This new video game could teach you how.http://t.co/NdCRIWvb4y @nprGlobalHealth,13.12749081451583,1.9953052882246496,01/08/2014 10:50 PM
"There are a number of conspiracy theories in W. Africa about #Ebola,  says @hirondelleus. Fear is hard to fight. http://t.co/NQpKXGeCy0",11.60556607214091,1.2070875510241639,01/09/2014 03:44 AM
"RT @RT_com: #Ebola death toll surpasses 5,000 - WHO http://t.co/vdsIIjJoQE http://t.co/NvufkGGuCm",15.562521338736182,0.3500136085144159,01/09/2014 07:34 AM
"There are a number of conspiracy theories in W. Africa about #Ebola,  says @hirondelleus. And fear is hard to fight. http://t.co/8gCIxyHx4H",13.61713602232483,-0.46221488578691305,01/09/2014 06:24 PM
#Ebola is in #Florida  RT PLEASE THANKS! #florida is monitoring 9 people for #ebola in #florida! http://t.co/HmI3GzKD5q,16.141944719189187,-0.5229329317094513,01/09/2014 05:03 PM
RT @ndnstyl: @JamiaStarheart @milesjreed Profit based HealthCare allowed #Ebola to threaten an entire lineage,14.439391888089135,3.9981413231682783,01/10/2014 01:09 AM
RT @Lamarche: #US #nurses strike over insufficient #Ebola protections: http://t.co/kpI4Nrefks http://t.co/QlidsBDx5s #HealthCare,14.125771782563593,2.7763738265172866,01/09/2014 05:12 PM
http://t.co/iuk9He0OO8  Combatting Stigma is a key element to defeating #ebola. #StopEbolaStigma,14.873581890795046,0.35165313936767584,01/09/2014 02:33 AM
"#Ebola Fears, Start Of Flu Season Spur Jump In Sales For #Clorox Disinfectant Wipes http://t.co/iwWZe8ERWd",14.711262347830516,0.31114898746467823,01/09/2014 11:13 AM
Bioweapons Expert Obama Admin Has Made a ‘Fundamental Mistake’ in Its Handlin of #Ebola  http://t.co/e2KgaumVlT #deadlyvirus #ObamaAdmin,12.871941908133572,4.584498951574079,01/09/2014 07:59 AM
#Ebola US veterinary group issues guidelines for handling Ebola exposure in pets - Xinhua http://t.co/w23DxASOzM,11.129692283729348,0.6218057134952408,01/09/2014 02:29 AM
Why my stomach bothers me everyday makes me wonder #ebola,15.653757206024757,2.2190505018304267,01/09/2014 01:24 AM
Hendry Co defends #monkey breeding lab negligence including #Ebola-Typical&gt;govt protects biz over bodies @JVM @ALDF http://t.co/cYA5VItFGb,11.478088216347043,4.154251588725183,01/09/2014 01:22 PM
RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,15.505838617818668,4.850015670922719,01/09/2014 03:16 PM
9 Ways New Yorkers Benefit From The #Ebola Panic http://t.co/s9lxZdedSw #NewYork #NewYorkCity #BigApple #ILoveNewYork #Election2014,12.845139431042078,2.357700607612507,01/08/2014 02:28 PM
Ebola ravages health care in #SierraLeone capital: http://t.co/5Fwgg8rZRj #AP #News #Ebola,15.868072872361598,3.0974100105487468,01/09/2014 09:41 PM
RT @CIDRAP: WHO reports 3 more #Ebola cases in Mali http://t.co/mNNLPU6OLv,11.508900008933708,0.023880123511789364,01/09/2014 01:53 AM
RT @thesethbishop: I\'m so sick right now :/ if I got Ebola and die there better be twerking at my funeral #Ebola,13.298658002145,1.3976756856412054,01/08/2014 08:44 PM
Ebola ravages health care in #SierraLeone capital: http://t.co/D6BYQGKSAp #AP #News #Ebola,15.431496383302374,1.8484133059407757,01/09/2014 06:15 PM
RT @cpa61: RT @Daniel_Kudro: UCI is waging an  battle that might lead to cure.: UCI is waging an #Ebola battle that might... http://t.co/OA…,11.73808502477966,0.8151774946694168,01/08/2014 10:59 PM
RT @cpa61: RT @Daniel_Kudro: UCI is waging an  battle that might lead to cure.: UCI is waging an #Ebola battle that might... http://t.co/OA…,12.484162839052878,2.4030300228084296,01/09/2014 04:20 PM
RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,12.171127603479059,2.125659439286859,01/09/2014 08:06 AM
Politics keeps coming before science in threat of Ebola #ebola http://t.co/454ioNg1VG,13.704131312350466,-0.5158778915648945,01/09/2014 10:39 AM
RT @mterry337: 3 cases of #Ebola in the U.S. &amp; the #GOP blames #PBO for an all out epidemic! We have 305 #GunShotVictims each day &amp; the GOP…,15.995541257621438,-0.5269095919977103,01/08/2014 05:11 PM
@BushJennaaaaaa I mean ya 💁 #ebola is is basically my cousin #we\'re #besties,14.74861876283023,2.266135178328314,01/09/2014 05:14 AM
"RT @chantalrebelle: #Ebola death toll surpasses 5,000 - WHO http://t.co/Ld3a9JPeQV http://t.co/alEo16KQ4t c @DocteurK_ :((",14.502324794882602,1.427935692493825,01/10/2014 04:17 AM
Steep increases in #ebola deaths in Sierra Leone. http://t.co/Bv4Z5B0omD,13.00039346619133,1.7938049734103116,01/09/2014 10:42 PM
RT @jbejinariu_: #Bobbybitch remix #ebola bitch // jess &amp; hann‼️#MIXTAPE COMING SOON #JWOI💀😂🎶🎶 #fwu https://t.co/w0aXT7A60f,12.556385032169349,1.2755053382400705,01/09/2014 05:24 AM
Politics keeps coming before science in threat of Ebola #ebola http://t.co/mGKInWVyt5,15.684100501503604,2.6965140588930954,01/09/2014 09:25 AM
hope organisations of world will soon find the vaccine of treating dangerous #Ebola,14.025805516765889,3.1400969618429624,01/08/2014 03:37 PM
RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),14.818615688340106,4.303687774378585,01/09/2014 06:20 AM
FROM EVRY INDICTN AMER IS #EBOLA FREE #GOP OPPRTNST FEAR MONGRNG DCPTN! FLU SEASN IS HERE! 6-8 MIL W/OUT #healthcare GVS OPT OT MED EXP! #p2,16.478626747838614,0.8063588849529353,01/09/2014 05:50 PM
"RT @ColumbiaMSPH: Plenty of hugs as Alumnus Craig Spencer, recovered #Ebola patient, goes home via @nytimes @anemonanyc @MarcSantoraNYT htt…",16.11277851588968,5.065335250753351,01/10/2014 03:50 AM
RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),15.719936223915967,4.625936819385692,01/09/2014 11:48 AM
"#U.S. nurses hold strikes, #protests #over #Ebola measures #Ebolanoia @Ebolanoia http://t.co/QVJ6ErPxXp http://t.co/0j7anSWeu3",12.419311898539904,3.789334399653063,01/10/2014 03:59 AM
#Ebola survivor demands £120k compensation after #pet #dog put down over killer disease fears in #Spain http://t.co/6ohurbKDPh RIP Excalibur,11.708866089229838,2.668851295424682,01/09/2014 06:47 AM
Politics keeps coming before science in threat of Ebola #ebola http://t.co/4WZP1379lj,12.299525499191885,4.115237297367377,01/10/2014 12:51 AM
Now Google Cares about Ebola#Ebola #google #googlecares http://t.co/ALzUrPXNW5,10.938276795955959,2.1739454872269732,01/09/2014 12:48 AM
"RT @Laurie_Garrett: Today @UNDP took over payroll at #Liberia MinHlth. Some got paid for 1st time in 3 mos, but I know 2 #Ebola staff got 1…",10.96836987403311,2.978990324965597,01/09/2014 03:01 AM
RT @GlblCtzn: Bob Geldof is right: #Ebola must be stopped. But is #BandAid30 the right approach? Thoughts? http://t.co/CR1EhhBeVE http://t.…,16.191968651821576,1.296588676254004,01/08/2014 01:48 PM
This is kinda brilliant. @nprnews: #Ebola In 3-D: A Video Game To Guide Health Care Workers Through A Ward http://t.co/yRZ2xuP1vW,14.749330055065103,5.436239570280359,01/09/2014 08:02 AM
RT @YourAnonGlobal: #US nurses strike over insufficient #Ebola protections http://t.co/mYv6Aget3r http://t.co/GMGV5KtPVg,11.823466644525347,2.1209793082724873,01/08/2014 03:59 PM
"WASHINGTON (@AP) - Pentagon: US to cut number of planned #Ebola-mission troops in Liberia to 3,000, down from 4,000",12.282765977450952,0.15114609666553314,01/09/2014 12:27 AM
RT @Ebolatrends: Family of #Ebola Victim #ThomasEricDuncan Settles With #DallasHospital - #NBCNews... http://t.co/DmD767NfLQ http://t.co/B2…,11.075372303556135,2.7656040986738875,01/10/2014 03:44 AM
New Zealand police rule out presence of #Ebola in one of three vials found in mailboxes http://t.co/vV7uxDOlBz http://t.co/nlbFP8q1Vj,12.724328965743226,5.459729078467197,01/09/2014 06:00 PM
"There have been 5160 reported deaths.In #Mali, there have been 4 reported confirmed and probable cases, and 4 deaths.#EBOLA#WHO",10.651556727282447,4.189307923600808,01/08/2014 04:46 PM
RT @Ebolatrends: Family of #Ebola Victim #ThomasEricDuncan Settles With #DallasHospital - #NBCNews... http://t.co/DmD767NfLQ http://t.co/B2…,15.762590239516626,-0.16862637969784178,01/08/2014 07:29 PM
RT @Daniel_Kudro: UCI is waging an  battle that might lead to cure.: UCI is waging an #Ebola battle that might... http://t.co/OAl6ygedEv,15.888411953740116,0.4362077004907343,01/09/2014 05:40 AM
RT @mterry337: #ISIS IS COMING! #EBOLA IS COMING!! #ZOMBIES ARE COMING!! THEY\'RE GOING TO KILL US ALL!!!#LindsayGrahamHysteria#GopFearMon…,13.798739055694526,3.2247414448977407,01/09/2014 08:55 PM
@rdsalbert  RT PLEASE THANKS! #florida is monitoring 9 people for #ebola in #florida! http://t.co/HmI3GzKD5q,15.209092243288264,2.918490549910234,01/09/2014 05:47 AM
Family of #Ebola Victim #ThomasEricDuncan Settles With #DallasHospital - #NBCNews... http://t.co/DmD767NfLQ http://t.co/B2hh8AGZYq,13.834325915236043,-0.46910964259177046,01/09/2014 10:37 AM
#Ebola US veterinary group issues guidelines for handling Ebola exposure in pets - Xinhua http://t.co/obV8iwt1w6,15.781725022213887,3.073577061984727,01/08/2014 11:00 PM
#Ebola US veterinary group issues guidelines for handling Ebola exposure in pets - Xinhua http://t.co/iBqY1wzRZl,11.58665303097778,0.031815999633256986,01/09/2014 12:36 PM
RT @qldnursesunion: Earlier today Australian nurses spoke with Liberian Ebola workers on the frontline. #g20 #ebola #oznurses #qldpol http:…,10.703833492393475,3.8434828118343294,01/10/2014 12:28 AM
the difference between doing nothing and doing something in Pharma is the real #ValleyOfDeath - their response to #ebola epitomizes it #oddt,12.178127915616392,3.8214256634945087,01/09/2014 12:38 PM
#Ebola US nurses strike over insufficient Ebola protections   http://t.co/rgAlwajS1n http://t.co/2Je0DyhSll,11.057135827246666,1.744975661531437,01/08/2014 11:05 PM
#Mali races to head off #Ebola outbreak after second death http://t.co/CnuCe9wm1a,15.410919153410997,4.43123055210592,01/09/2014 05:49 AM
@Ashmoneytaylor  RT PLEASE THANKS! #florida is monitoring 9 people for #ebola in #florida! http://t.co/HmI3GzKD5q,15.669022082139316,1.8283187676458237,01/09/2014 05:15 PM
"RT @nytgraphics: After weeks of fewer #Ebola cases in Liberia, @WHO says it appears “trend is real” http://t.co/qPWzVH1PEf http://t.co/oJXA…",16.480809989053412,0.4741099549346801,01/10/2014 04:28 AM
RT @PIH: A nurse\'s audio diary: treating patients &amp; preparing to open PIH\'s first #Ebola clinic in #Liberia: http://t.co/18UiDFp08X via @WB…,15.962072239820692,4.9744518758401215,01/10/2014 01:23 AM
"\""@RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/vzXHUdSgzH http://t.co/po4BH7DCKw\"",""\""@RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/vzXHUdSgzH http://t.co/po4BH7DCKw\"",""Twitter for Android",11.882047159145644,1.686621203616228,01/09/2014 08:45 AM
#Ebola survivor demands £120k #compensation after dog put down over killer disease... http://t.co/8Tur8ct2FW http://t.co/Civs8MT09X,11.839369300682465,-0.26640954512764115,01/09/2014 02:03 PM
RT @Taybae_Duh: Game tomorrow at Locust Grove against Ola 😈🏀 5:30 Varsity Girls n Boys .. Come Support ! 😩🍴💯 Beat #ebOLA 😂,13.353790804033284,5.039128879340145,01/09/2014 11:43 AM
#Bobbybitch remix #ebola bitch // jess &amp; hann‼️#MIXTAPE COMING SOON #JWOI💀😂🎶🎶 #fwu https://t.co/w0aXT7A60f,12.80490123358354,-0.09937201606926838,01/09/2014 07:33 AM
RT @mcpharm: #Ebola Training Challenge - a serious games hackathon w @bkolko: http://t.co/sajrMdoYkQ via @YouTube,10.737808950241476,4.837932831239471,01/09/2014 04:38 PM
@BrianneCrossan  RT PLEASE THANKS! #florida is monitoring 9 people for #ebola in #florida! http://t.co/HmI3GzKD5q,12.563303810067236,2.8887408720244565,01/09/2014 10:17 AM
RT @GOPTeens: #Teens: Elect a #Republican Senate -- less #American cases of #Ebola.#Coincidence?,12.32032727118023,0.7645547167791331,01/08/2014 04:17 PM
"This is the largest #Ebola outbreak ever recorded, with more than 14,000 people... http://t.co/xD9IA41U70",14.519470907357102,0.3290020186392093,01/09/2014 11:33 AM
UCI is waging an #Ebola battle that might lead to cure. #zotzothttp://t.co/qQn6I9tMla,11.808985068530017,1.9808918090885452,01/08/2014 01:46 PM
RT @maddiejotilley: Proud to work for @ChickAdvisor💛Checkout this article: #ICareAfrica -They Need Our Help Now!#ebola #charityhttp://t.…,11.804202096927044,2.500198513944461,01/10/2014 02:51 AM
Thousands of nurses on strike over #Ebola training. Read more: http://t.co/73SoVnYkTh #ACA #Obamacare,12.771610332287592,0.3140082209998525,01/09/2014 04:44 PM
#Ebola isn\'t the only issue plaguing #SierraLeone. 70% lives in poverty. 1 in 5 children die before 5YO and 2/3 of adults are illiterate.,14.83850634490856,0.6028095347855624,01/09/2014 09:14 AM
RT @Taybae_Duh: Game tomorrow at Locust Grove against Ola 😈🏀 5:30 Varsity Girls n Boys .. Come Support ! 😩🍴💯 Beat #ebOLA 😂,12.895374325395224,2.53068366899584,01/09/2014 03:36 AM
"@MotherJones #Ebola, #Darfut, #BringBackOurGirls?? GREAT hashtags for a RT?",15.237172405010037,4.294524998434463,01/09/2014 12:24 PM
RT @soniashah: More diversity in biomedicine = more people who can counter xenophobia AND science illiteracy.#Ebola reaction in US shows we…,16.41945282533906,0.415471217247652,01/09/2014 06:53 AM
RT @AsCorrespondent: UN\'s Ban Ki-moon calls on Asia to step up #Ebola fight  http://t.co/yH3UkYPXfX  #Asia http://t.co/uv1hXYFXtM,14.738583212869067,0.037476610216285344,01/08/2014 01:55 PM
RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,16.197061206674487,2.6275400987646407,01/09/2014 04:27 PM
Earlier today Australian nurses spoke with Liberian Ebola workers on the frontline. #g20 #ebola #oznurses #qldpol http://t.co/DkrPrHIp5x,15.975993720253832,-0.4474323314092987,01/09/2014 03:02 AM
"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",13.629564422722076,3.4587967860927114,01/09/2014 01:14 AM
RT @maddiejotilley: Proud to work for @ChickAdvisor💛Checkout this article: #ICareAfrica -They Need Our Help Now!#ebola #charityhttp://t.…,12.305912315713629,2.475131056401863,01/09/2014 05:58 PM
@efflorescent  RT PLEASE THANKS! #florida is monitoring 9 people for #ebola in #florida! http://t.co/HmI3GzKD5q,16.42982627711256,0.9681377429817484,01/10/2014 12:54 AM
RT @PhRMA: Mark Mosely of @mapintl lists key items for quick response at initial onset of outbreak like #Ebola in #HealthPOV http://t.co/p4…,12.271687039204963,2.3147952228888213,01/09/2014 09:53 AM
